champ,role,winrate,banrate,pickrate,change
Jayce,TOP,49.26,1.51,4.21,no change
Jayce,MID,53.16,1.51,1.14,no change
Jhin,ADC,50.02,2.6,12.04,no change
Jinx,ADC,53.05,6.45,22.41,no change
Kai'Sa,ADC,50.05,19.72,26.57,no change
Kalista,ADC,47.65,0.3,1.78,no change
Kalista,TOP,50.15,0.3,0.2,no change
Karma,SUPPORT,50.6,0.92,7.43,no change
Karma,TOP,52.24,0.92,1.04,no change
Karma,MID,50.19,0.92,1,no change
Karthus,JUNGLE,50.6,8.61,3.7,no change
Kassadin,MID,50.57,24.1,4.73,no change
Katarina,MID,50.94,16.43,7.66,no change
Kayle,MID,50.51,0.27,0.32,no change
Kayle,TOP,47.31,0.25,1.72,no change
Kayn,JUNGLE,51.58,12.57,9.72,no change
Kennen,TOP,52.22,0.31,1.65,no change
Kennen,MID,51.48,0.31,0.5,no change
Kha'Zix,JUNGLE,51.54,11.53,9.26,no change
Kindred,JUNGLE,49.11,1.81,4.26,no change
Kled,TOP,50.11,0.83,1.95,no change
Kled,MID,52.99,0.83,0.39,no change
Kog'Maw,ADC,50.75,0.18,1.42,no change
LeBlanc,MID,48.61,2.7,3.18,buff
Lee Sin,JUNGLE,49.67,2.95,11.38,buff
Leona,SUPPORT,51.23,17.28,10.09,no change
Lillia,JUNGLE,46.11,4.05,6.76,no change
Lissandra,MID,51.71,0.43,2.32,no change
Lissandra,TOP,50.25,0.45,0.33,no change
Lucian,MID,47.28,4.43,4.14,no change
Lucian,ADC,47.78,4.43,5.3,no change
Lucian,TOP,48.75,4.43,1.16,no change
Lulu,SUPPORT,51.23,17.22,16.01,no change
Lux,MID,52.57,0.8,3.79,no change
Lux,SUPPORT,49.74,0.8,4.51,no change
Malphite,TOP,50.15,11.51,6.2,no change
Malphite,MID,56.6,11.51,1.05,no change
Malzahar,MID,52.96,2.63,3.61,no change
Maokai,TOP,56.02,0.38,0.96,no change
Maokai,SUPPORT,52.68,0.38,2.24,no change
Master Yi,JUNGLE,48.05,7.25,4.27,no change
Miss Fortune,ADC,50.53,0.26,3.88,no change
Mordekaiser,TOP,49.48,4.62,5.68,buff
Mordekaiser,MID,50.81,4.62,0.75,buff
Morgana,SUPPORT,51,28.2,7.19,buff
Nami,SUPPORT,52.95,0.17,5.23,no change
Nasus,TOP,51.38,2.34,4,no change
Nautilus,SUPPORT,49.93,7.9,7.39,no change
Neeko,MID,50.23,0.31,1.64,no change
Neeko,SUPPORT,51.63,0.34,0.53,no change
Neeko,TOP,52.35,0.31,0.31,no change
Nidalee,JUNGLE,48.74,4.01,7.36,no change
Nocturne,JUNGLE,52.71,4.33,5.76,no change
Nocturne,MID,53.32,4.33,0.86,no change
Nocturne,TOP,52.2,4.33,0.97,no change
Olaf,JUNGLE,48.63,4.49,3.94,no change
Orianna,MID,49.18,0.76,6.62,nerf
Ornn,TOP,52.73,0.64,3.8,no change
Pantheon,MID,50.6,4.59,2.04,no change
Pantheon,TOP,49.84,4.59,0.92,no change
Pantheon,SUPPORT,41.41,4.59,1.62,no change
Poppy,TOP,51.96,1.38,2.05,no change
Poppy,JUNGLE,49.72,1.38,2.15,no change
Pyke,SUPPORT,47.69,5.15,6.04,no change
Pyke,MID,47.06,5.15,0.77,no change
Qiyana,MID,50.26,6.48,6.22,no change
Quinn,TOP,51.55,0.91,1.52,no change
Quinn,MID,52.62,1.01,0.25,no change
Rakan,SUPPORT,52.08,0.26,4.83,no change
Rammus,JUNGLE,54.38,5,2.55,tweak
Rammus,JUNGLE,54.38,5,2.55,tweak
Rek'Sai,JUNGLE,51.05,2.46,3.87,no change
Rell,SUPPORT,48.98,12.64,5.54,no change
Renekton,TOP,48.14,7.93,5.63,no change
Renekton,MID,50.46,7.93,1.25,no change
Rengar,JUNGLE,50.1,6.01,3.63,no change
Rengar,TOP,51.62,6.01,1.03,no change
Riven,TOP,53.15,3.44,6.14,no change
Riven,MID,52.88,3.44,0.94,no change
Rumble,MID,53.1,0.27,1.31,tweak
Rumble,TOP,47.21,0.27,1.14,tweak
Ryze,MID,46.07,0.33,3,no change
Ryze,TOP,46.81,0.33,1.03,no change
Samira,ADC,50.84,18.5,12.62,no change
Sejuani,JUNGLE,47.1,0.2,2.13,no change
Sejuani,TOP,44.16,0.2,0.25,no change
Senna,SUPPORT,49.82,11.98,10.59,no change
Senna,ADC,49.15,11.98,2.09,no change
Seraphine,SUPPORT,50.88,13.95,7.96,no change
Seraphine,ADC,55.05,13.95,1.58,no change
Seraphine,MID,49.67,13.95,1.89,no change
Sett,TOP,49.16,2.04,4.17,tweak
Sett,MID,50.77,2.04,0.98,tweak
Sett,SUPPORT,43.44,2.04,1.94,tweak
Shaco,JUNGLE,50.62,17.99,7.05,no change
Shaco,SUPPORT,52.84,17.99,1.49,no change
Shen,TOP,51.36,1.95,5.49,no change
Shyvana,JUNGLE,51.83,0.19,1.52,no change
Shyvana,TOP,55.27,0.21,0.25,no change
Singed,TOP,53.83,0.28,1.52,no change
Singed,MID,53.86,0.26,0.21,no change
Sion,TOP,50.16,0.46,4.87,no change
Sion,MID,51.11,0.46,0.61,no change
Sivir,ADC,50.96,2.05,5.96,no change
Skarner,JUNGLE,55.13,1.02,2.4,no change
Sona,SUPPORT,54.48,0.11,1.71,no change
Soraka,SUPPORT,50.83,0.33,3.18,no change
Swain,MID,54.88,2.42,0.72,no change
Swain,SUPPORT,51.44,2.42,2.57,no change
Swain,ADC,51.13,2.42,0.97,no change
Sylas,MID,50.97,6.54,10.41,no change
Sylas,TOP,50.72,6.54,4.13,no change
Syndra,MID,46.96,0.71,3.06,no change
Tahm Kench,ADC,54.16,0.23,0.56,no change
Tahm Kench,SUPPORT,48.61,0.23,0.5,no change
Tahm Kench,TOP,48.78,0.23,0.51,no change
Taliyah,JUNGLE,52.63,0.26,1.87,no change
Talon,MID,52.06,6.34,4.54,no change
Taric,SUPPORT,50.32,0.23,1.13,no change
Teemo,TOP,48.57,1.63,2.47,no change
Teemo,MID,48.98,1.96,0.37,no change
Thresh,SUPPORT,51.74,22.34,19.88,nerf
Tristana,ADC,51.28,17.91,14.62,no change
Tristana,MID,50.51,17.91,2.16,no change
Trundle,JUNGLE,50.31,0.16,0.9,no change
Trundle,TOP,50.68,0.17,0.41,no change
Tryndamere,MID,52.08,2.03,0.5,no change
Tryndamere,TOP,47.56,2.03,2.15,no change
Twisted Fate,MID,51.14,1.2,6.02,no change
Twitch,ADC,50.96,2.36,5.39,no change
Udyr,JUNGLE,50,35.38,8.93,no change
Urgot,TOP,51.03,5.06,6.31,no change
Urgot,MID,57.7,5.06,0.65,no change
Varus,ADC,52.46,0.72,6.11,no change
Varus,MID,46.5,0.72,0.74,no change
Vayne,ADC,52.52,10.18,11.43,no change
Vayne,TOP,49.02,10.18,1.44,no change
Veigar,ADC,56.77,0.59,0.94,no change
Veigar,MID,50.2,0.59,2.69,no change
Veigar,SUPPORT,49.9,0.59,0.72,no change
Vel'Koz,MID,50.57,0.48,1.96,no change
Vel'Koz,SUPPORT,48.91,0.48,1.56,no change
Vi,JUNGLE,49.49,0.31,2.54,no change
Viego,JUNGLE,49.94,29.29,6.97,no change
Viego,MID,51.4,29.29,2.47,no change
Viego,TOP,49.82,29.29,1.89,no change
Viktor,MID,51.86,0.84,5.45,no change
Vladimir,MID,52.11,4.64,3.85,buff
Vladimir,TOP,48.23,4.64,1.62,buff
Volibear,TOP,49.15,5.81,4.65,no change
Volibear,JUNGLE,52.47,5.81,6.74,no change
Warwick,JUNGLE,51.66,0.63,2.39,no change
Warwick,TOP,49.06,0.63,0.75,no change
Wukong,TOP,51.98,2.2,4.95,no change
Wukong,MID,52.1,2.13,0.63,no change
Xayah,ADC,48.91,0.43,5.72,no change
Xerath,MID,49.52,0.77,1.84,no change
Xerath,SUPPORT,51.35,0.77,1.93,no change
Xin Zhao,JUNGLE,52.77,2.24,5.72,no change
Yasuo,MID,50.27,15.67,7.36,no change
Yasuo,TOP,50.35,15.67,1.87,no change
Yasuo,ADC,50.54,15.67,1.23,no change
Yone,MID,50.57,29.22,9.17,no change
Yone,TOP,51.04,29.22,2.75,no change
Yorick,TOP,49.14,12.16,6.52,tweak
Yorick,MID,54.68,12.16,0.72,tweak
Yuumi,SUPPORT,50.25,9.65,8.27,no change
Zac,JUNGLE,52.02,0.62,2.53,buff
Zac,TOP,51.46,0.62,0.3,buff
Zed,MID,50.4,30.13,9.26,buff
Ziggs,ADC,53.41,0.08,0.31,no change
Ziggs,MID,48.37,0.08,0.91,no change
Zilean,MID,55.83,0.82,0.72,no change
Zilean,SUPPORT,53.67,0.82,3.22,no change
Zoe,MID,47.47,2.73,3.71,no change
Zyra,SUPPORT,51.98,0.71,2.44,no change
Aatrox,TOP,55.77,2.2,6.65,no change
Ahri,MID,50,0.97,4.07,no change
Akali,MID,44.85,13.22,7.83,no change
Akali,TOP,46.99,13.22,4.42,no change
Alistar,SUPPORT,47.53,5.69,11.66,no change
Anivia,MID,56.25,6.23,2.92,no change
Aphelios,ADC,59.65,0.51,4.22,no change
Ashe,ADC,53.25,0.45,5.67,no change
Bard,SUPPORT,55.56,8.35,9.16,no change
Blitzcrank,SUPPORT,47.41,4.5,5.53,no change
Braum,SUPPORT,63.33,0.21,2.97,no change
Caitlyn,ADC,56.38,2.61,7.58,no change
Camille,TOP,54.37,9.52,8.2,no change
Cassiopeia,MID,62.5,0.97,1.96,no change
Cho'Gath,TOP,65,0.92,3.23,no change
Cho'Gath,MID,26.67,0.92,0.89,no change
Corki,MID,52.17,0.08,2.38,no change
Darius,TOP,52.94,27.15,7.12,no change
Darius,JUNGLE,54.17,27.15,1.5,no change
Diana,JUNGLE,58.72,34.09,14.65,nerf
Diana,MID,64.1,34.09,3.46,nerf
Dr. Mundo,JUNGLE,46.88,1.02,1.42,no change
Draven,ADC,42.55,5.5,6.11,no change
Ekko,MID,56.67,3.35,4.26,no change
Ekko,JUNGLE,52.86,3.35,3.43,no change
Elise,JUNGLE,40.32,6.8,4.84,no change
Evelynn,JUNGLE,47.37,17.44,4.84,no change
Ezreal,ADC,53.72,1.62,15.87,no change
Fiddlesticks,JUNGLE,47.62,5.24,4.12,no change
Fiora,TOP,50,10.71,5.66,no change
Galio,MID,56.9,2.16,4.45,no change
Galio,SUPPORT,55.56,2.16,3.15,no change
Gangplank,TOP,52.53,2.09,4.2,no change
Gnar,TOP,50.38,7.73,8.72,no change
Gragas,SUPPORT,58,0.52,2.33,nerf
Gragas,TOP,53.85,0.52,2.21,nerf
Gragas,JUNGLE,41.38,0.52,1.91,nerf
Graves,JUNGLE,54.29,2.57,5.63,no change
Gwen,TOP,44.9,29.81,6.79,no change
Gwen,MID,48.48,29.81,2.79,no change
Gwen,JUNGLE,44.26,29.81,2.06,no change
Hecarim,JUNGLE,52.98,64.29,11.88,tweak
Heimerdinger,ADC,41.67,0.92,1.07,nerf
Irelia,TOP,45.16,17.39,5.71,no change
Irelia,MID,47.37,17.39,2.78,no change
Janna,SUPPORT,52.82,1.22,8.41,no change
Jax,TOP,65.85,5.59,3.97,no change
Jayce,TOP,48.99,1.77,6.12,no change
Jayce,MID,37.5,1.77,1.28,no change
Jhin,ADC,46.21,0.78,9.8,no change
Jinx,ADC,55.21,11.84,26.65,no change
Kai'Sa,ADC,53.69,14.05,28.32,no change
Kalista,ADC,56.52,0.32,1.83,no change
Karma,SUPPORT,53.39,2.17,11.32,no change
Karthus,JUNGLE,55.56,7.27,3.26,no change
Kassadin,MID,63.16,31.75,4.9,no change
Katarina,MID,42.5,15.23,6,no change
Kayn,JUNGLE,52,11.95,7.02,buff
Kennen,TOP,42.31,0.29,1.62,no change
Kha'Zix,JUNGLE,60.95,9.49,8,no change
Kindred,JUNGLE,65.57,1.93,3.9,buff
Kog'Maw,ADC,50,0.17,1.46,no change
LeBlanc,MID,54.84,2.64,3.92,no change
LeBlanc,SUPPORT,32,2.64,0.26,no change
Lee Sin,JUNGLE,55.83,5.31,12.18,no change
Lee Sin,TOP,53.01,5.31,4.52,no change
Lee Sin,MID,57.97,5.31,2.62,no change
Leona,SUPPORT,48.03,9.71,9.17,no change
Lillia,JUNGLE,44.55,2.96,5.29,no change
Lucian,MID,43.42,3.94,4.63,no change
Lucian,ADC,45.45,3.94,3.05,no change
Lucian,TOP,47.83,3.94,1.48,no change
Lulu,SUPPORT,53.65,16.97,16.46,buff
Lulu,TOP,79.17,16.97,0.74,buff
Lux,MID,65,0.26,1.97,no change
Lux,SUPPORT,54.55,0.26,2.09,no change
Malphite,TOP,53.33,9.5,5.89,no change
Malzahar,MID,64.15,1.79,2.77,no change
Master Yi,JUNGLE,55.56,3.45,2.02,no change
Miss Fortune,ADC,41.86,0.12,4.01,no change
Mordekaiser,TOP,53.66,2.37,3.74,no change
Morgana,JUNGLE,51.52,32.88,10.32,nerf
Morgana,SUPPORT,42.22,32.88,4.24,nerf
Nami,SUPPORT,56.86,0.14,4.82,no change
Nautilus,SUPPORT,45.22,5.77,8.57,no change
Nidalee,JUNGLE,49.01,5.29,7.62,no change
Nocturne,JUNGLE,56.92,5.64,5.55,no change
Nocturne,MID,56.25,5.64,0.98,no change
Nocturne,TOP,46.55,5.64,1.93,no change
Olaf,JUNGLE,60,3.23,3.81,no change
Orianna,MID,48.11,1.42,6.77,no change
Ornn,TOP,47.22,0.47,3.52,no change
Poppy,TOP,68.18,0.96,1.76,no change
Pyke,SUPPORT,39.66,2.74,4.79,no change
Qiyana,MID,55.43,10.26,7.18,no change
Qiyana,SUPPORT,52,10.26,0.3,no change
Rakan,SUPPORT,51.15,0.27,6.59,no change
Rammus,JUNGLE,60.78,7.45,3.01,no change
Rek'Sai,JUNGLE,55.84,3.23,4.64,no change
Rell,SUPPORT,56.04,7.68,6.22,no change
Renekton,TOP,57.29,8.52,6.93,no change
Renekton,MID,59.52,8.52,1.85,no change
Rengar,JUNGLE,60,10.55,3.59,no change
Riven,TOP,48.39,5.55,6.27,no change
Rumble,TOP,50.79,5.81,3.68,nerf
Rumble,JUNGLE,43.42,5.81,3.02,nerf
Rumble,MID,42.42,5.81,3.6,nerf
Ryze,MID,57.97,0.49,3.12,no change
Samira,ADC,49.35,12.97,10.59,no change
Sejuani,JUNGLE,63.64,0.18,1.48,no change
Senna,SUPPORT,52.07,11.58,12.67,no change
Senna,ADC,53.85,11.58,1.44,no change
Seraphine,SUPPORT,56.25,10.81,6.17,no change
Seraphine,ADC,62.5,10.81,1.91,no change
Sett,SUPPORT,40,0.77,1.75,buff
Sett,TOP,36.36,0.77,3.16,buff
Shaco,JUNGLE,48.21,14.43,5.24,no change
Shen,TOP,56.76,1.86,5.01,tweak
Sion,TOP,48.15,0.35,5.61,no change
Sivir,ADC,57.8,0.89,4.68,no change
Sona,SUPPORT,60.82,0.57,2.96,no change
Soraka,SUPPORT,62.5,0.15,2.86,no change
Sylas,MID,41.67,11.07,12.22,no change
Sylas,TOP,53.21,11.07,6.06,no change
Syndra,MID,47.37,0.78,2.69,no change
Tahm Kench,SUPPORT,41.38,0.5,0.82,no change
Talon,MID,66.67,7,4.5,no change
Taric,SUPPORT,65.15,0.36,1.93,buff
Teemo,TOP,38.1,0.56,1.06,no change
Thresh,SUPPORT,55.07,27.82,20.89,no change
Tristana,ADC,51.25,17.5,17.2,no change
Tristana,MID,52.17,17.5,2.62,no change
Twisted Fate,MID,41.18,1.43,5.2,no change
Twitch,ADC,58.33,2.02,4.86,no change
Udyr,JUNGLE,56.52,37.38,9.77,no change
Urgot,TOP,52.94,3.62,5,no change
Varus,ADC,56.82,1.75,11.9,no change
Vayne,ADC,51.56,6.14,8.58,no change
Vayne,TOP,55,6.14,1,no change
Vel'Koz,MID,56.52,0.46,1.66,no change
Viego,JUNGLE,49.48,21.41,5.33,no change
Viego,MID,52.38,21.41,2.72,no change
Viego,TOP,51.43,21.41,2.01,no change
Viktor,MID,53.52,0.92,6.52,no change
Vladimir,MID,51.48,17.69,8.16,nerf
Vladimir,TOP,49.23,17.69,3.66,nerf
Volibear,TOP,67.5,6.51,3.75,no change
Volibear,JUNGLE,57.5,6.51,7.44,no change
Wukong,TOP,59.49,2.82,5.61,no change
Wukong,MID,67.74,2.82,0.92,no change
Xayah,ADC,48.15,0.18,5.07,no change
Xerath,MID,60,0.55,1.92,buff
Xerath,SUPPORT,37.93,0.55,1.59,buff
Xin Zhao,JUNGLE,65.67,1.17,4.39,no change
Yasuo,MID,50.57,5.83,5.28,no change
Yasuo,ADC,43.48,5.83,1.27,no change
Yone,MID,52.21,21.12,8.44,no change
Yone,TOP,46.15,21.12,3.26,no change
Yuumi,SUPPORT,48.15,7.31,6.56,no change
Zac,JUNGLE,56.25,1.04,3.7,no change
Zed,MID,53.23,17.54,7.39,no change
Zed,JUNGLE,29.03,17.54,0.89,no change
Zilean,SUPPORT,52.46,1.52,4.04,no change
Zoe,MID,52.31,2.65,3.64,no change
Zyra,SUPPORT,26.09,0.46,1.73,no change
Aatrox,TOP,47.78,3.43,4.14,no change
Aatrox,MID,50.93,3.43,0.53,no change
Ahri,MID,49.69,2.02,5.51,no change
Akali,MID,48.34,15.13,9.32,no change
Akali,TOP,48.43,15.13,3.73,no change
Alistar,SUPPORT,50.42,3.02,6.76,no change
Amumu,JUNGLE,53.29,1.25,3.78,no change
Anivia,MID,51.11,4.16,2.63,no change
Anivia,SUPPORT,46.61,4.16,0.4,no change
Annie,MID,52.57,1.58,2.64,no change
Aphelios,ADC,46.11,1.29,3.39,no change
Ashe,ADC,50.45,1.75,9.58,no change
Aurelion Sol,MID,49.51,0.19,0.55,no change
Azir,MID,43.98,0.19,1.05,no change
Bard,SUPPORT,50.15,0.45,3.03,no change
Blitzcrank,SUPPORT,50.08,15.7,7.3,no change
Brand,SUPPORT,51.86,10.64,6.12,no change
Brand,MID,52.63,10.64,1.29,no change
Braum,SUPPORT,50.23,0.49,2.71,no change
Caitlyn,ADC,48.96,9.91,14,no change
Camille,TOP,49.27,2.87,3.77,no change
Cassiopeia,MID,48.75,1.1,1.63,no change
Cassiopeia,TOP,49.37,1.1,0.29,no change
Cho'Gath,TOP,52.43,2.93,4.64,no change
Cho'Gath,MID,52.36,2.93,0.8,no change
Corki,MID,51.98,0.31,1.36,no change
Darius,TOP,49.9,37.64,7.76,no change
Darius,JUNGLE,47.82,37.64,1.91,no change
Diana,JUNGLE,54.18,13.42,8.7,nerf
Diana,MID,53.99,13.42,6.12,nerf
Dr. Mundo,JUNGLE,53.39,4.29,3.41,no change
Dr. Mundo,TOP,53.94,4.29,1.75,no change
Draven,ADC,48.61,3.63,3.55,no change
Ekko,MID,50.97,3.74,3.76,no change
Ekko,JUNGLE,50.18,3.74,4.11,no change
Elise,JUNGLE,50.03,5.86,3.42,no change
Evelynn,JUNGLE,49.16,5.79,3.81,no change
Ezreal,ADC,47.16,3.94,17.05,no change
Fiddlesticks,JUNGLE,50.83,1.85,3.14,no change
Fiora,TOP,49.56,6.59,4.75,no change
Fizz,MID,50.3,13.15,4.6,no change
Galio,MID,52.49,2,3.42,no change
Galio,SUPPORT,50.88,2,2.9,no change
Gangplank,TOP,45.23,1.08,2.71,no change
Gangplank,MID,45.71,1.08,0.57,no change
Garen,TOP,53.02,7.94,9.17,nerf
Garen,MID,55.19,7.94,1.18,nerf
Gnar,TOP,49.43,6.29,5.92,no change
Gragas,JUNGLE,47.54,0.37,1.77,nerf
Gragas,TOP,47.7,0.37,0.56,nerf
Gragas,SUPPORT,47.73,0.37,0.53,nerf
Graves,JUNGLE,47.41,2.14,3.8,no change
Gwen,TOP,43.99,22.08,7.71,no change
Gwen,MID,43.82,22.08,3.02,no change
Gwen,JUNGLE,43.25,22.08,1.94,no change
Hecarim,JUNGLE,50.83,33.32,9.97,tweak
Heimerdinger,MID,51.75,1.55,1.18,nerf
Heimerdinger,TOP,49.95,1.55,0.93,nerf
Heimerdinger,ADC,51.94,1.55,0.3,nerf
Illaoi,TOP,49.42,6.82,2.76,no change
Irelia,TOP,46.22,11.73,5.76,no change
Irelia,MID,45.78,11.73,4.29,no change
Ivern,JUNGLE,48.6,0.32,0.85,no change
Janna,SUPPORT,49.99,0.21,3.09,no change
Jarvan IV,JUNGLE,48.43,0.23,1.98,no change
Jax,TOP,50,5.12,4.25,no change
Jax,JUNGLE,48.92,5.12,2.89,no change
Jayce,MID,50.12,0.67,0.84,no change
Jayce,TOP,48.33,0.67,2.37,no change
Jhin,ADC,50.93,6.92,14.87,no change
Jinx,ADC,51.2,6.93,18.53,no change
Kai'Sa,ADC,49.22,12.61,20.01,no change
Kalista,TOP,44.64,0.51,0.29,no change
Kalista,ADC,46.52,0.51,1.57,no change
Karma,SUPPORT,47.21,0.46,4.24,no change
Karthus,MID,51.03,0.86,0.19,no change
Karthus,JUNGLE,49.21,0.86,1.27,no change
Kassadin,MID,48.36,5.37,2.84,no change
Katarina,MID,50.35,13.83,8.82,no change
Kayle,TOP,50.13,0.41,2.27,no change
Kayle,MID,50.11,0.41,0.35,no change
Kayn,JUNGLE,48.97,8.89,9.86,buff
Kennen,MID,52.82,0.27,0.34,no change
Kennen,TOP,49.24,0.27,1.35,no change
Kha'Zix,JUNGLE,48.41,7.55,6.99,no change
Kindred,JUNGLE,46.49,0.56,2.45,buff
Kled,MID,53.29,1.01,0.3,no change
Kled,TOP,51.35,1.01,1.68,no change
Kog'Maw,ADC,50.6,0.23,1.52,no change
LeBlanc,MID,48.13,4.1,3.98,no change
Lee Sin,JUNGLE,47.55,7.58,12.14,no change
Leona,SUPPORT,51.43,24.78,11.52,no change
Lillia,JUNGLE,45.15,1.09,2.55,no change
Lissandra,MID,49.6,0.38,1.52,no change
Lucian,MID,45.66,2.92,2.95,no change
Lucian,ADC,46.75,2.92,7.16,no change
Lulu,SUPPORT,49.09,8.87,10.54,buff
Lux,SUPPORT,49.43,6.4,12.86,no change
Lux,MID,50.88,6.4,4.95,no change
Malphite,TOP,51.9,8.96,5.66,no change
Malphite,MID,51.47,8.96,1.35,no change
Malphite,SUPPORT,48.71,8.96,1.71,no change
Malzahar,MID,52.8,4.75,3.59,no change
Maokai,TOP,51.91,0.49,0.65,no change
Maokai,SUPPORT,51.55,0.49,2.16,no change
Master Yi,JUNGLE,50.92,22.24,9.95,no change
Miss Fortune,ADC,50.61,2.18,11.34,no change
Mordekaiser,TOP,51.32,10.48,7.95,no change
Mordekaiser,MID,55.16,10.48,1.09,no change
Mordekaiser,JUNGLE,52.41,10.48,1.59,no change
Morgana,SUPPORT,50.82,45.03,11.36,nerf
Morgana,JUNGLE,54.55,45.03,6.34,nerf
Nami,SUPPORT,50.86,0.21,4.1,no change
Nasus,TOP,52.57,7.29,6.91,no change
Nautilus,SUPPORT,50.1,9.52,8.07,no change
Neeko,MID,50.62,0.98,2.44,no change
Neeko,SUPPORT,48.76,0.98,0.96,no change
Nidalee,JUNGLE,44.26,0.8,3.17,no change
Nocturne,JUNGLE,50.45,5.71,6.31,no change
Olaf,JUNGLE,46.61,2.99,2.22,no change
Olaf,TOP,44.81,2.99,0.3,no change
Orianna,MID,46.17,0.52,3.55,no change
Ornn,TOP,52.83,1.02,3.6,no change
Pantheon,MID,50.34,5.7,2.95,no change
Pantheon,TOP,49.55,5.7,0.96,no change
Pantheon,SUPPORT,46.74,5.7,2.95,no change
Poppy,JUNGLE,50.16,1,1.75,no change
Poppy,TOP,49.1,1,1.4,no change
Pyke,SUPPORT,47.85,11.99,7.51,no change
Qiyana,MID,45.99,1.41,3.47,no change
Quinn,MID,52.16,1.46,0.28,no change
Quinn,TOP,49.54,1.46,1.65,no change
Rakan,SUPPORT,49.13,0.24,3.51,no change
Rammus,JUNGLE,51.04,17.47,8.23,no change
Rek'Sai,JUNGLE,47.2,0.62,1.5,no change
Rell,SUPPORT,49.87,4.78,2.94,no change
Renekton,TOP,46.89,6.14,4.91,no change
Renekton,MID,49.71,6.14,1.07,no change
Rengar,TOP,48.28,1.45,0.76,no change
Rengar,JUNGLE,45.02,1.45,2.44,no change
Riven,TOP,48.82,1.48,4.45,no change
Riven,MID,52.41,1.48,0.72,no change
Rumble,MID,51.21,1.32,1.3,nerf
Rumble,TOP,47.42,1.32,2.36,nerf
Rumble,JUNGLE,48.08,1.32,0.81,nerf
Ryze,MID,44.08,0.29,2.32,no change
Ryze,TOP,44.32,0.29,0.78,no change
Samira,ADC,50.43,28.2,12.52,no change
Sejuani,JUNGLE,50.58,0.22,1.74,no change
Senna,SUPPORT,49.5,14,12.57,no change
Senna,ADC,50.11,14,2.85,no change
Seraphine,SUPPORT,49.66,8.34,6.58,no change
Sett,TOP,49.33,5.2,6.4,buff
Sett,MID,52.18,5.2,1.17,buff
Sett,SUPPORT,46.86,5.2,1.9,buff
Shaco,JUNGLE,50.09,22.41,7.33,no change
Shaco,SUPPORT,51.43,22.41,1.83,no change
Shen,TOP,50.71,1.34,4.23,tweak
Shen,SUPPORT,48.9,1.34,0.61,tweak
Shyvana,JUNGLE,49.24,0.33,1.75,no change
Shyvana,TOP,48.14,0.33,0.24,no change
Singed,TOP,51.09,0.23,1.17,no change
Sion,TOP,52.36,0.49,3.38,no change
Sivir,ADC,51.62,2.54,5.76,no change
Skarner,JUNGLE,52.38,0.37,1.19,no change
Sona,SUPPORT,51.06,0.1,2.17,no change
Soraka,SUPPORT,50.07,0.54,4.04,no change
Swain,MID,54.32,6.7,0.82,no change
Swain,SUPPORT,51.66,6.7,5.09,no change
Sylas,MID,48.37,8.26,8.2,no change
Sylas,TOP,47.59,8.26,4.38,no change
Syndra,MID,46.73,0.77,2.13,no change
Tahm Kench,TOP,47.86,0.36,0.94,no change
Tahm Kench,ADC,50.26,0.36,0.35,no change
Tahm Kench,SUPPORT,44.13,0.36,0.42,no change
Taliyah,SUPPORT,48.86,0.09,0.08,no change
Taliyah,JUNGLE,46.33,0.09,0.59,no change
Taliyah,MID,45.01,0.09,0.1,no change
Talon,MID,48.77,3.53,4.47,no change
Taric,SUPPORT,51.54,0.14,1.11,buff
Teemo,TOP,50.68,8.06,5.27,no change
Thresh,SUPPORT,49.22,8.64,13.51,no change
Tristana,ADC,50.67,16.86,15.24,no change
Trundle,JUNGLE,50.1,0.23,1.22,buff
Trundle,TOP,50.45,0.23,0.5,buff
Tryndamere,MID,51.4,3.85,0.62,no change
Tryndamere,TOP,48.06,3.85,3.38,no change
Tryndamere,JUNGLE,47.65,3.85,0.43,no change
Twisted Fate,MID,46.47,0.3,3.18,no change
Twitch,ADC,49.96,2.23,4.58,no change
Udyr,JUNGLE,50.16,14.95,5.8,no change
Urgot,TOP,53.05,8.7,6.86,no change
Varus,ADC,49.37,0.56,5.04,no change
Vayne,ADC,50.59,12.84,11.92,no change
Vayne,TOP,48.18,12.84,2.12,no change
Veigar,MID,51,1.96,4.61,no change
Veigar,SUPPORT,49.55,1.96,1.29,no change
Vel'Koz,MID,51.45,1.04,2.07,no change
Vel'Koz,SUPPORT,50.87,1.04,2.59,no change
Vi,JUNGLE,51.59,0.6,3.47,no change
Viego,JUNGLE,49.18,15.96,6.61,no change
Viego,MID,50.86,15.96,2.25,no change
Viego,TOP,48.96,15.96,1.61,no change
Viktor,MID,50.86,0.65,3.33,no change
Vladimir,MID,52.07,5.75,5.32,nerf
Vladimir,TOP,51.13,5.75,2.16,nerf
Volibear,JUNGLE,52.98,6.95,7.04,no change
Volibear,TOP,50.68,6.95,4.56,no change
Warwick,JUNGLE,51.23,3.16,6.45,no change
Warwick,TOP,50.15,3.16,0.77,no change
Wukong,TOP,52.05,2.2,4.26,no change
Wukong,MID,53.64,2.2,0.61,no change
Wukong,JUNGLE,50.56,2.2,0.74,no change
Xayah,ADC,47.1,0.49,4.15,no change
Xerath,MID,50.52,2.4,2,buff
Xerath,SUPPORT,50.67,2.4,3.2,buff
